orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Nakuru County,Kuresoi South Sub County,Kiptagich Ward,Tonymed Medical Clinic,hsgVQyr21gH,Tonymed Medical Clinic,16682,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,5
Kenya,Nakuru County,Kuresoi South Sub County,Kiptagich Ward,Tonymed Medical Clinic,hsgVQyr21gH,Tonymed Medical Clinic,16682,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,8
Kenya,Nakuru County,Kuresoi South Sub County,Kiptagich Ward,Tonymed Medical Clinic,hsgVQyr21gH,Tonymed Medical Clinic,16682,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,7
Kenya,Trans Nzoia County,Saboti Sub County,Matisi Ward,Top Station Dispensary,ajXvRfmjYFy,Top Station Dispensary,15734,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Trans Nzoia County,Saboti Sub County,Matisi Ward,Top Station Dispensary,ajXvRfmjYFy,Top Station Dispensary,15734,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Trans Nzoia County,Saboti Sub County,Matisi Ward,Top Station Dispensary,ajXvRfmjYFy,Top Station Dispensary,15734,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,3
Kenya,Trans Nzoia County,Saboti Sub County,Matisi Ward,Top Station Dispensary,ajXvRfmjYFy,Top Station Dispensary,15734,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Trans Nzoia County,Saboti Sub County,Matisi Ward,Top Station Dispensary,ajXvRfmjYFy,Top Station Dispensary,15734,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,13
Kenya,Trans Nzoia County,Saboti Sub County,Matisi Ward,Top Station Dispensary,ajXvRfmjYFy,Top Station Dispensary,15734,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,4
Kenya,Kajiado County,Kajiado East Sub County,Oloosirkon/Sholinke Ward,Topcare Nursing Home,WzkeCX9NJHS,Topcare Nursing Home,18189,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Kajiado County,Kajiado East Sub County,Oloosirkon/Sholinke Ward,Topcare Nursing Home,WzkeCX9NJHS,Topcare Nursing Home,18189,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Kajiado County,Kajiado East Sub County,Oloosirkon/Sholinke Ward,Topcare Nursing Home,WzkeCX9NJHS,Topcare Nursing Home,18189,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,8
Kenya,Kajiado County,Kajiado East Sub County,Oloosirkon/Sholinke Ward,Topcare Nursing Home,WzkeCX9NJHS,Topcare Nursing Home,18189,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,5
Kenya,Baringo County,Koibatek Sub County,Lembus Ward,Torongo Health Centre,KUMazbFEaf3,Torongo Health Centre,15735,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Baringo County,Koibatek Sub County,Lembus Ward,Torongo Health Centre,KUMazbFEaf3,Torongo Health Centre,15735,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,6
Kenya,Baringo County,Koibatek Sub County,Lembus Ward,Torongo Health Centre,KUMazbFEaf3,Torongo Health Centre,15735,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Elgeyo Marakwet County,Marakwet East Sub County,Endo Ward,Tot Sub County Hospital,OResAZUjqtp,Tot Sub County Hospital,15738,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Elgeyo Marakwet County,Marakwet East Sub County,Endo Ward,Tot Sub County Hospital,OResAZUjqtp,Tot Sub County Hospital,15738,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Elgeyo Marakwet County,Marakwet East Sub County,Endo Ward,Tot Sub County Hospital,OResAZUjqtp,Tot Sub County Hospital,15738,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,9
Kenya,Nakuru County,Kuresoi North Sub County,Kamara Ward,Total Health Centre,JsyNWojvXgf,Total Health Centre,16403,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Nakuru County,Kuresoi North Sub County,Kamara Ward,Total Health Centre,JsyNWojvXgf,Total Health Centre,16403,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Nakuru County,Kuresoi North Sub County,Kamara Ward,Total Health Centre,JsyNWojvXgf,Total Health Centre,16403,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Nakuru County,Kuresoi North Sub County,Kamara Ward,Total Health Centre,JsyNWojvXgf,Total Health Centre,16403,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Nakuru County,Kuresoi North Sub County,Kamara Ward,Total Health Centre,JsyNWojvXgf,Total Health Centre,16403,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,3
Kenya,Nakuru County,Kuresoi North Sub County,Kamara Ward,Total Health Centre,JsyNWojvXgf,Total Health Centre,16403,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,14
Kenya,Nakuru County,Kuresoi North Sub County,Kamara Ward,Total Health Centre,JsyNWojvXgf,Total Health Centre,16403,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,10
Kenya,Narok County,Transmara West Sub County,Shankoe Ward,Transmara West Sub County Hospital,MkgvUQue97g,Transmara West Sub County Hospital,15739,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,2
Kenya,Narok County,Transmara West Sub County,Shankoe Ward,Transmara West Sub County Hospital,MkgvUQue97g,Transmara West Sub County Hospital,15739,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,5
Kenya,Narok County,Transmara West Sub County,Shankoe Ward,Transmara West Sub County Hospital,MkgvUQue97g,Transmara West Sub County Hospital,15739,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Narok County,Transmara West Sub County,Shankoe Ward,Transmara West Sub County Hospital,MkgvUQue97g,Transmara West Sub County Hospital,15739,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,11
Kenya,Narok County,Transmara West Sub County,Shankoe Ward,Transmara West Sub County Hospital,MkgvUQue97g,Transmara West Sub County Hospital,15739,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,2
Kenya,Narok County,Transmara West Sub County,Shankoe Ward,Transmara West Sub County Hospital,MkgvUQue97g,Transmara West Sub County Hospital,15739,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,36
Kenya,Narok County,Transmara West Sub County,Shankoe Ward,Transmara West Sub County Hospital,MkgvUQue97g,Transmara West Sub County Hospital,15739,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,31
Kenya,Kilifi County,Kaloleni Sub County,Kayafungo Ward,Tsangatsini Dispensary,s2g4LbaNE2w,Tsangatsini Dispensary,11859,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Kilifi County,Kaloleni Sub County,Kayafungo Ward,Tsangatsini Dispensary,s2g4LbaNE2w,Tsangatsini Dispensary,11859,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Kilifi County,Kaloleni Sub County,Kayafungo Ward,Tsangatsini Dispensary,s2g4LbaNE2w,Tsangatsini Dispensary,11859,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Kitui County,Mwingi North Sub County,Tseikuru Ward,Tseikuru Sub County Hospital,fBY4PYGFVBq,Tseikuru Sub County Hospital,12805,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Kitui County,Mwingi North Sub County,Tseikuru Ward,Tseikuru Sub County Hospital,fBY4PYGFVBq,Tseikuru Sub County Hospital,12805,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Kitui County,Mwingi North Sub County,Tseikuru Ward,Tseikuru Sub County Hospital,fBY4PYGFVBq,Tseikuru Sub County Hospital,12805,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Kitui County,Mwingi North Sub County,Tseikuru Ward,Tseikuru Sub County Hospital,fBY4PYGFVBq,Tseikuru Sub County Hospital,12805,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,6
Kenya,Kitui County,Mwingi North Sub County,Tseikuru Ward,Tseikuru Sub County Hospital,fBY4PYGFVBq,Tseikuru Sub County Hospital,12805,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,23
Kenya,Kitui County,Mwingi North Sub County,Tseikuru Ward,Tseikuru Sub County Hospital,fBY4PYGFVBq,Tseikuru Sub County Hospital,12805,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,9
Kenya,Mombasa County,Mvita Sub County,Tudor Ward,Tudor District Hospital (Mombasa),QXYRGaSfPBL,Tudor District Hospital (Mombasa),11861,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Mombasa County,Mvita Sub County,Tudor Ward,Tudor District Hospital (Mombasa),QXYRGaSfPBL,Tudor District Hospital (Mombasa),11861,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Mombasa County,Mvita Sub County,Tudor Ward,Tudor District Hospital (Mombasa),QXYRGaSfPBL,Tudor District Hospital (Mombasa),11861,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,4
Kenya,Mombasa County,Mvita Sub County,Tudor Ward,Tudor District Hospital (Mombasa),QXYRGaSfPBL,Tudor District Hospital (Mombasa),11861,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,45
Kenya,Mombasa County,Mvita Sub County,Tudor Ward,Tudor District Hospital (Mombasa),QXYRGaSfPBL,Tudor District Hospital (Mombasa),11861,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,38
Kenya,Mombasa County,Mvita Sub County,Tudor Ward,Tudor Health Care,Sr1PmoSNFhb,Tudor Health Care,11862,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Mombasa County,Mvita Sub County,Tudor Ward,Tudor Health Care,Sr1PmoSNFhb,Tudor Health Care,11862,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Mombasa County,Mvita Sub County,Tudor Ward,Tudor Health Care,Sr1PmoSNFhb,Tudor Health Care,11862,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,4
Kenya,Bungoma County,Cheptais Sub County,Chesikaki Ward,Tuikut Dispensary,NKnWjuwQ8kw,Tuikut Dispensary,16153,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Bungoma County,Cheptais Sub County,Chesikaki Ward,Tuikut Dispensary,NKnWjuwQ8kw,Tuikut Dispensary,16153,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Bungoma County,Cheptais Sub County,Chesikaki Ward,Tuikut Dispensary,NKnWjuwQ8kw,Tuikut Dispensary,16153,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,10
Kenya,Bungoma County,Cheptais Sub County,Chesikaki Ward,Tuikut Dispensary,NKnWjuwQ8kw,Tuikut Dispensary,16153,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Baringo County,Marigat Sub County,Mochongoi Ward,Tuiyobei Dispensary,QRuZrcmgaAp,Tuiyobei Dispensary,15744,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Kitui County,Kitui West Sub County,Mutongoni Ward,Tulia Health Centre,gCfHf4tRoe8,Tulia Health Centre,12806,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,4
Kenya,Kitui County,Kitui West Sub County,Mutongoni Ward,Tulia Health Centre,gCfHf4tRoe8,Tulia Health Centre,12806,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Makueni County,Mbooni Sub County,Tulimani Ward,Tulimani Health Centre,k086cMTy5X8,Tulimani Health Centre,12808,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Makueni County,Mbooni Sub County,Tulimani Ward,Tulimani Health Centre,k086cMTy5X8,Tulimani Health Centre,12808,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Makueni County,Mbooni Sub County,Tulimani Ward,Tulimani Health Centre,k086cMTy5X8,Tulimani Health Centre,12808,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,5
Kenya,Makueni County,Mbooni Sub County,Tulimani Ward,Tulimani Health Centre,k086cMTy5X8,Tulimani Health Centre,12808,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,4
Kenya,Trans Nzoia County,Kiminini Sub County,Waitaluk Ward,Tulwet Health Centre,R7cVUaPd35q,Tulwet Health Centre,15747,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,3
Kenya,Trans Nzoia County,Kiminini Sub County,Waitaluk Ward,Tulwet Health Centre,R7cVUaPd35q,Tulwet Health Centre,15747,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Trans Nzoia County,Kiminini Sub County,Waitaluk Ward,Tulwet Health Centre,R7cVUaPd35q,Tulwet Health Centre,15747,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Trans Nzoia County,Kiminini Sub County,Waitaluk Ward,Tulwet Health Centre,R7cVUaPd35q,Tulwet Health Centre,15747,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,18
Kenya,Trans Nzoia County,Kiminini Sub County,Waitaluk Ward,Tulwet Health Centre,R7cVUaPd35q,Tulwet Health Centre,15747,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,8
Kenya,Kisumu County,Muhoroni Sub County,Masogo/Nyang'oma Ward,Tumaini Dice,EVGtiyRCiFL,Tumaini Dice,22564,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,14
Kenya,Siaya County,Rarieda Sub County,East Asembo Ward,Tumaini DICE - Asembo Bay,EFUa7hVf8r5,Tumaini DICE - Asembo Bay,18557,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,4
Kenya,Siaya County,Rarieda Sub County,East Asembo Ward,Tumaini DICE - Asembo Bay,EFUa7hVf8r5,Tumaini DICE - Asembo Bay,18557,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Siaya County,Rarieda Sub County,East Asembo Ward,Tumaini DICE - Asembo Bay,EFUa7hVf8r5,Tumaini DICE - Asembo Bay,18557,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Kisumu County,Kisumu Central Sub County,Market Milimani Ward,Tumaini Dice Dispensary (Kisumu),xyaGAI5y5BB,Tumaini Dice Dispensary (Kisumu),20523,Non Governmental Organization Drop in Centre for Key Populations,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Kisumu County,Kisumu Central Sub County,Market Milimani Ward,Tumaini Dice Dispensary (Kisumu),xyaGAI5y5BB,Tumaini Dice Dispensary (Kisumu),20523,Non Governmental Organization Drop in Centre for Key Populations,yWkSi8L3qGm,MOH 731 Start ART_15-19(M) HV03-020,Y18_HV03-020,1
Kenya,Kisumu County,Kisumu Central Sub County,Market Milimani Ward,Tumaini Dice Dispensary (Kisumu),xyaGAI5y5BB,Tumaini Dice Dispensary (Kisumu),20523,Non Governmental Organization Drop in Centre for Key Populations,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,5
Kenya,Kisumu County,Kisumu Central Sub County,Market Milimani Ward,Tumaini Dice Dispensary (Kisumu),xyaGAI5y5BB,Tumaini Dice Dispensary (Kisumu),20523,Non Governmental Organization Drop in Centre for Key Populations,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,4
Kenya,Kisumu County,Kisumu Central Sub County,Market Milimani Ward,Tumaini Dice Dispensary (Kisumu),xyaGAI5y5BB,Tumaini Dice Dispensary (Kisumu),20523,Non Governmental Organization Drop in Centre for Key Populations,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,10
Kenya,Kisumu County,Kisumu Central Sub County,Market Milimani Ward,Tumaini Dice Dispensary (Kisumu),xyaGAI5y5BB,Tumaini Dice Dispensary (Kisumu),20523,Non Governmental Organization Drop in Centre for Key Populations,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,9
Kenya,Siaya County,Alego Usonga Sub County,Siaya Township Ward,TUMAINI DICE-SIAYA,fMVB01WfR0G,TUMAINI DICE-SIAYA,22173,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,3
Kenya,Siaya County,Alego Usonga Sub County,Siaya Township Ward,TUMAINI DICE-SIAYA,fMVB01WfR0G,TUMAINI DICE-SIAYA,22173,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Siaya County,Alego Usonga Sub County,Siaya Township Ward,TUMAINI DICE-SIAYA,fMVB01WfR0G,TUMAINI DICE-SIAYA,22173,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,10
Kenya,Siaya County,Alego Usonga Sub County,Siaya Township Ward,TUMAINI DICE-SIAYA,fMVB01WfR0G,TUMAINI DICE-SIAYA,22173,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Tumaini DISC Clinic,awDItG2Ze2Q,Tumaini DISC Clinic,22392,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,3
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Tumaini DISC Clinic,awDItG2Ze2Q,Tumaini DISC Clinic,22392,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Tumaini DISC Clinic,awDItG2Ze2Q,Tumaini DISC Clinic,22392,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,3
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Tumaini DISC Clinic,awDItG2Ze2Q,Tumaini DISC Clinic,22392,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,5
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Tumaini DISC Clinic,awDItG2Ze2Q,Tumaini DISC Clinic,22392,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Marsabit County,Saku Sub County,Marsabit Central Ward,Tumaini Medical Clinic (Marsabit),mumySpVMRiC,Tumaini Medical Clinic (Marsabit),16204,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Marsabit County,Saku Sub County,Marsabit Central Ward,Tumaini Medical Clinic (Marsabit),mumySpVMRiC,Tumaini Medical Clinic (Marsabit),16204,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Marsabit County,Saku Sub County,Marsabit Central Ward,Tumaini Medical Clinic (Marsabit),mumySpVMRiC,Tumaini Medical Clinic (Marsabit),16204,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Kisumu County,Nyakach Sub County,South East Nyakach Ward,Tumaini Sondu Dice,cqUcX50S0g3,Tumaini Sondu Dice,20934,Situated along Kisumu- Kisii highway at centre of Sondu Market.200 metres from Sondu Health Centre,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Kisumu County,Nyakach Sub County,South East Nyakach Ward,Tumaini Sondu Dice,cqUcX50S0g3,Tumaini Sondu Dice,20934,Situated along Kisumu- Kisii highway at centre of Sondu Market.200 metres from Sondu Health Centre,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Kisumu County,Nyakach Sub County,South East Nyakach Ward,Tumaini Sondu Dice,cqUcX50S0g3,Tumaini Sondu Dice,20934,Situated along Kisumu- Kisii highway at centre of Sondu Market.200 metres from Sondu Health Centre,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,7
Kenya,Kisumu County,Nyakach Sub County,South East Nyakach Ward,Tumaini Sondu Dice,cqUcX50S0g3,Tumaini Sondu Dice,20934,Situated along Kisumu- Kisii highway at centre of Sondu Market.200 metres from Sondu Health Centre,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,7
Kenya,Kisii County,Kitutu Chache South Sub County,Kitutu Central Ward,Tumaini Welliness Centre,uasFa83tJyA,Tumaini Welliness Centre,20437,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kisii County,Kitutu Chache South Sub County,Kitutu Central Ward,Tumaini Welliness Centre,uasFa83tJyA,Tumaini Welliness Centre,20437,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Bomet County,Chepalungu Sub County,Sigor Ward,Tumoi Dispensary,Zp3DORAe8Fy,Tumoi Dispensary,15751,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,eQ411WldmOy,Tumutumu (PCEA) Hospital,11124,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,eQ411WldmOy,Tumutumu (PCEA) Hospital,11124,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,20
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,eQ411WldmOy,Tumutumu (PCEA) Hospital,11124,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,8
Kenya,Kitui County,Kitui Central Sub County,Kyangwithya West Ward,Tungutu Health Centre,CtVVIjBzLkX,Tungutu Health Centre,12812,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,9
Kenya,Kitui County,Kitui Central Sub County,Kyangwithya West Ward,Tungutu Health Centre,CtVVIjBzLkX,Tungutu Health Centre,12812,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,6
Kenya,Tharaka Nithi County,Tharaka South Sub County,Chiakagira Ward,Tunyai Health centre,eDZupn6owH8,Tunyai Health centre,12813,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,6
Kenya,Tharaka Nithi County,Tharaka South Sub County,Chiakagira Ward,Tunyai Health centre,eDZupn6owH8,Tunyai Health centre,12813,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,14
Kenya,Tharaka Nithi County,Tharaka South Sub County,Chiakagira Ward,Tunyai Health centre,eDZupn6owH8,Tunyai Health centre,12813,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,12
Kenya,Kilifi County,Kilifi South Sub County,Mtepeni Ward,Tunzanani dispensary,M3R1UYPIuf1,Tunzanani dispensary,24138,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Kilifi County,Kilifi South Sub County,Mtepeni Ward,Tunzanani dispensary,M3R1UYPIuf1,Tunzanani dispensary,24138,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Nyandarua County,Kipipiri Sub County,Githioro Ward,Turasha Dispensary,bArGQMJx5Vs,Turasha Dispensary,11126,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Turbo Forest Dispensary,FiGBHFGyJas,Turbo Forest Dispensary,16154,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Uasin Gishu County,Turbo Sub County,Tapsagoi Ward,Turbo Sub County Hospital,g1sQi5lt96i,Turbo Sub County Hospital,15753,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,2
Kenya,Uasin Gishu County,Turbo Sub County,Tapsagoi Ward,Turbo Sub County Hospital,g1sQi5lt96i,Turbo Sub County Hospital,15753,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,6
Kenya,Uasin Gishu County,Turbo Sub County,Tapsagoi Ward,Turbo Sub County Hospital,g1sQi5lt96i,Turbo Sub County Hospital,15753,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Uasin Gishu County,Turbo Sub County,Tapsagoi Ward,Turbo Sub County Hospital,g1sQi5lt96i,Turbo Sub County Hospital,15753,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Uasin Gishu County,Turbo Sub County,Tapsagoi Ward,Turbo Sub County Hospital,g1sQi5lt96i,Turbo Sub County Hospital,15753,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,5
