orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,datacode,Total
Kenya,Kiambu County,Kiambaa Sub County,Muchatha Ward,St Ann hospital (Gathanga),WWktm23jeny,St Ann hospital (Gathanga),21982,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Kiambu County,Kiambaa Sub County,Muchatha Ward,St Ann hospital (Gathanga),WWktm23jeny,St Ann hospital (Gathanga),21982,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Kiambu County,Kiambaa Sub County,Muchatha Ward,St Ann hospital (Gathanga),WWktm23jeny,St Ann hospital (Gathanga),21982,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Kiambu County,Kiambu Town Sub County,Ting'ang'a Ward,St Ann Lioki Dispensary,YXi9EvL8uS1,St Ann Lioki Dispensary,11023,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Kiambu County,Kiambu Town Sub County,Ting'ang'a Ward,St Ann Lioki Dispensary,YXi9EvL8uS1,St Ann Lioki Dispensary,11023,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Kiambu County,Kiambu Town Sub County,Ting'ang'a Ward,St Ann Lioki Dispensary,YXi9EvL8uS1,St Ann Lioki Dispensary,11023,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward,St Ann's medical centre,SzXGhhRd3x7,St Ann's medical centre,28593,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,St Ann's Medical Clinic,EIBVrzRoJOI,St Ann's Medical Clinic,EIBVrzRoJOI,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Meru County,Imenti Central Sub County,Abothuguchi Central Ward,St Anne Kariene Dispensary,W2o0QiPmBhA,St Anne Kariene Dispensary,12744,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Meru County,Imenti Central Sub County,Abothuguchi Central Ward,St Anne Kariene Dispensary,W2o0QiPmBhA,St Anne Kariene Dispensary,12744,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Kiambu County,Kiambaa Sub County,Ndenderu Ward,St Annes Health Clinic,k7Cf8GPx5fb,St Annes Health Clinic,17142,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Kiambu County,Kabete Sub County,Kabete Ward,St Anns Medical Centre,nBqMvI4eZig,St Anns Medical Centre,17989,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Kiambu County,Kabete Sub County,Kabete Ward,St Anns Medical Centre,nBqMvI4eZig,St Anns Medical Centre,17989,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,2
Kenya,Kiambu County,Kabete Sub County,Kabete Ward,St Anns Medical Centre,nBqMvI4eZig,St Anns Medical Centre,17989,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,7
Kenya,Kiambu County,Kabete Sub County,Kabete Ward,St Anns Medical Centre,nBqMvI4eZig,St Anns Medical Centre,17989,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,7
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,St Anthony Health Centre,SCNrVS57GNa,St Anthony Health Centre,15628,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,St Anthony Health Centre,SCNrVS57GNa,St Anthony Health Centre,15628,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,8
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,St Anthony Health Centre,SCNrVS57GNa,St Anthony Health Centre,15628,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Narok County,Narok West Sub County,Mara Ward,St Anthony Lemek Dispensary,OfmqkLt3tdu,St Anthony Lemek Dispensary,15626,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Narok County,Narok West Sub County,Mara Ward,St Anthony Lemek Dispensary,OfmqkLt3tdu,St Anthony Lemek Dispensary,15626,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Narok County,Transmara East Sub County,Ololmasani Ward,St Antony's Abossi Health Centre,L0IyzmEvlro,St Antony's Abossi Health Centre,15627,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,2
Kenya,Narok County,Transmara East Sub County,Ololmasani Ward,St Antony's Abossi Health Centre,L0IyzmEvlro,St Antony's Abossi Health Centre,15627,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Narok County,Transmara East Sub County,Ololmasani Ward,St Antony's Abossi Health Centre,L0IyzmEvlro,St Antony's Abossi Health Centre,15627,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,4
Kenya,Narok County,Transmara East Sub County,Ololmasani Ward,St Antony's Abossi Health Centre,L0IyzmEvlro,St Antony's Abossi Health Centre,15627,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Machakos County,Athi River Sub County,Syokimau/Mulolongo Ward,St Assisi Sisters of Mary Immaculate Nursing Home,xyqzLEu0jDE,St Assisi Sisters of Mary Immaculate Nursing Home,12745,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Machakos County,Athi River Sub County,Syokimau/Mulolongo Ward,St Assisi Sisters of Mary Immaculate Nursing Home,xyqzLEu0jDE,St Assisi Sisters of Mary Immaculate Nursing Home,12745,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Machakos County,Athi River Sub County,Syokimau/Mulolongo Ward,St Assisi Sisters of Mary Immaculate Nursing Home,xyqzLEu0jDE,St Assisi Sisters of Mary Immaculate Nursing Home,12745,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,21
Kenya,Machakos County,Athi River Sub County,Syokimau/Mulolongo Ward,St Assisi Sisters of Mary Immaculate Nursing Home,xyqzLEu0jDE,St Assisi Sisters of Mary Immaculate Nursing Home,12745,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Bungoma County,Webuye East Sub County,Ndivisi Ward,St Bakhita Mission,xbEM1rj9CDK,St Bakhita Mission,22151,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,5
Kenya,Bungoma County,Webuye East Sub County,Ndivisi Ward,St Bakhita Mission,xbEM1rj9CDK,St Bakhita Mission,22151,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,4
Kenya,Kisii County,Kitutu Chache South Sub County,Bogeka Ward,St Barbara Mosocho Health Centre,F3baHs7ruQU,St Barbara Mosocho Health Centre,13822,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Kisii County,Kitutu Chache South Sub County,Bogeka Ward,St Barbara Mosocho Health Centre,F3baHs7ruQU,St Barbara Mosocho Health Centre,13822,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,St Barkita Dispensary Utawala,AYsyVI9BxYn,St Barkita Dispensary Utawala,17723,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,3
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,St Barkita Dispensary Utawala,AYsyVI9BxYn,St Barkita Dispensary Utawala,17723,kLXGWRLzCAw,MOH 731 Positive_15-19(M) HV01-10,Y22_HV01-10,1
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,St Barkita Dispensary Utawala,AYsyVI9BxYn,St Barkita Dispensary Utawala,17723,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,5
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,St Barkita Dispensary Utawala,AYsyVI9BxYn,St Barkita Dispensary Utawala,17723,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,2
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,St Barkita Dispensary Utawala,AYsyVI9BxYn,St Barkita Dispensary Utawala,17723,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,38
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,St Barkita Dispensary Utawala,AYsyVI9BxYn,St Barkita Dispensary Utawala,17723,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,13
Kenya,Kilifi County,Magarini Sub County,Sabaki Ward,St Benedetto Health Centre,DThwjc1ds5J,St Benedetto Health Centre,16526,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,11
Kenya,Kilifi County,Magarini Sub County,Sabaki Ward,St Benedetto Health Centre,DThwjc1ds5J,St Benedetto Health Centre,16526,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Nandi County,Emgwen Sub County,Kapkangani Ward,St Boniface Dispensary,Cr2XYPTuw9q,St Boniface Dispensary,15630,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Nandi County,Emgwen Sub County,Kapkangani Ward,St Boniface Dispensary,Cr2XYPTuw9q,St Boniface Dispensary,15630,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,8
Kenya,Nandi County,Emgwen Sub County,Kapkangani Ward,St Boniface Dispensary,Cr2XYPTuw9q,St Boniface Dispensary,15630,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Turkana County,Loima Sub County,Kotaruk/Lobei Ward,St Bridgit Kalemunyang Dispensary,UeRIwewVX7n,St Bridgit Kalemunyang Dispensary,14661,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Turkana County,Loima Sub County,Kotaruk/Lobei Ward,St Bridgit Kalemunyang Dispensary,UeRIwewVX7n,St Bridgit Kalemunyang Dispensary,14661,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Turkana County,Loima Sub County,Kotaruk/Lobei Ward,St Bridgit Kalemunyang Dispensary,UeRIwewVX7n,St Bridgit Kalemunyang Dispensary,14661,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,5
Kenya,Turkana County,Loima Sub County,Kotaruk/Lobei Ward,St Bridgit Kalemunyang Dispensary,UeRIwewVX7n,St Bridgit Kalemunyang Dispensary,14661,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Kilifi County,Malindi Sub County,Shella Ward,St Camillas Medical Centre,M1kK23XT4i5,St Camillas Medical Centre,23671,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Migori County,Nyatike Sub County,Kachien'g Ward,St Camillus Mission Hospital,JJHQ16uTrPX,St Camillus Mission Hospital,14103,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,2
Kenya,Migori County,Nyatike Sub County,Kachien'g Ward,St Camillus Mission Hospital,JJHQ16uTrPX,St Camillus Mission Hospital,14103,kLXGWRLzCAw,MOH 731 Positive_15-19(M) HV01-10,Y22_HV01-10,2
Kenya,Migori County,Nyatike Sub County,Kachien'g Ward,St Camillus Mission Hospital,JJHQ16uTrPX,St Camillus Mission Hospital,14103,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,9
Kenya,Migori County,Nyatike Sub County,Kachien'g Ward,St Camillus Mission Hospital,JJHQ16uTrPX,St Camillus Mission Hospital,14103,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Migori County,Nyatike Sub County,Kachien'g Ward,St Camillus Mission Hospital,JJHQ16uTrPX,St Camillus Mission Hospital,14103,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,22
Kenya,Migori County,Nyatike Sub County,Kachien'g Ward,St Camillus Mission Hospital,JJHQ16uTrPX,St Camillus Mission Hospital,14103,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,21
Kenya,Turkana County,Turkana Central Sub County,Lodwar Township Ward,St Catherine Napetet Dispensary,ymVyoLJ8yId,St Catherine Napetet Dispensary,15634,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,4
Kenya,Turkana County,Turkana Central Sub County,Lodwar Township Ward,St Catherine Napetet Dispensary,ymVyoLJ8yId,St Catherine Napetet Dispensary,15634,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Turkana County,Turkana Central Sub County,Lodwar Township Ward,St Catherine Napetet Dispensary,ymVyoLJ8yId,St Catherine Napetet Dispensary,15634,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,8
Kenya,Turkana County,Turkana Central Sub County,Lodwar Township Ward,St Catherine Napetet Dispensary,ymVyoLJ8yId,St Catherine Napetet Dispensary,15634,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,8
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,St Catherine's Mission Ichuni,gbGbqNrcrFv,St Catherine's Mission Ichuni,20914,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,St Catherine's Mission Ichuni,gbGbqNrcrFv,St Catherine's Mission Ichuni,20914,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,St Catherine's Mission Ichuni,gbGbqNrcrFv,St Catherine's Mission Ichuni,20914,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,St Catherine's Mission Ichuni,gbGbqNrcrFv,St Catherine's Mission Ichuni,20914,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,St Catherine's Mission Ichuni,gbGbqNrcrFv,St Catherine's Mission Ichuni,20914,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,15
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,St Catherine's Mission Ichuni,gbGbqNrcrFv,St Catherine's Mission Ichuni,20914,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,20
Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward,St Charles Lwanga Dispensary,hCCacTXjCYp,St Charles Lwanga Dispensary,11030,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward,St Charles Lwanga Dispensary,hCCacTXjCYp,St Charles Lwanga Dispensary,11030,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward,St Charles Lwanga Dispensary,hCCacTXjCYp,St Charles Lwanga Dispensary,11030,kLXGWRLzCAw,MOH 731 Positive_15-19(M) HV01-10,Y22_HV01-10,1
Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward,St Charles Lwanga Dispensary,hCCacTXjCYp,St Charles Lwanga Dispensary,11030,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,13
Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward,St Charles Lwanga Dispensary,hCCacTXjCYp,St Charles Lwanga Dispensary,11030,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,St Charles Lwanga Health Centre,zjvUyYZscbf,St Charles Lwanga Health Centre,15957,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,St Charles Lwanga Health Centre,zjvUyYZscbf,St Charles Lwanga Health Centre,15957,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,St Charles Lwanga Health Centre,zjvUyYZscbf,St Charles Lwanga Health Centre,15957,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,9
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,St Charles Lwanga Health Centre,zjvUyYZscbf,St Charles Lwanga Health Centre,15957,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,5
Kenya,Kisumu County,Nyakach Sub County,West Nyakach Ward,St Clare Bolo Health Centre,LhqVXAyAmeX,St Clare Bolo Health Centre,14104,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Kisumu County,Nyakach Sub County,West Nyakach Ward,St Clare Bolo Health Centre,LhqVXAyAmeX,St Clare Bolo Health Centre,14104,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Kisumu County,Nyakach Sub County,West Nyakach Ward,St Clare Bolo Health Centre,LhqVXAyAmeX,St Clare Bolo Health Centre,14104,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Kisumu County,Nyakach Sub County,West Nyakach Ward,St Clare Bolo Health Centre,LhqVXAyAmeX,St Clare Bolo Health Centre,14104,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,12
Kenya,Kisumu County,Nyakach Sub County,West Nyakach Ward,St Clare Bolo Health Centre,LhqVXAyAmeX,St Clare Bolo Health Centre,14104,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,16
Kenya,Nakuru County,Molo Sub County,Elburgon Ward,St Clare Health Centre,j7SMeC3Y1bU,St Clare Health Centre,15635,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Nakuru County,Molo Sub County,Elburgon Ward,St Clare Health Centre,j7SMeC3Y1bU,St Clare Health Centre,15635,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Busia County,Nambale Sub County,Nambale Ward,St Clare Medical Centre,IKD1KqSlD7j,St Clare Medical Centre,16137,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Busia County,Nambale Sub County,Nambale Ward,St Clare Medical Centre,IKD1KqSlD7j,St Clare Medical Centre,16137,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Busia County,Nambale Sub County,Nambale Ward,St Clare Medical Centre,IKD1KqSlD7j,St Clare Medical Centre,16137,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,4
Kenya,Bungoma County,Kanduyi Sub County,Khalaba Ward,St Damiano Mission Hospital,ZKVebVoAh99,St Damiano Mission Hospital,16138,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Bungoma County,Kanduyi Sub County,Khalaba Ward,St Damiano Mission Hospital,ZKVebVoAh99,St Damiano Mission Hospital,16138,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Bungoma County,Kanduyi Sub County,Khalaba Ward,St Damiano Mission Hospital,ZKVebVoAh99,St Damiano Mission Hospital,16138,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Bungoma County,Kanduyi Sub County,Khalaba Ward,St Damiano Mission Hospital,ZKVebVoAh99,St Damiano Mission Hospital,16138,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,11
Kenya,Bungoma County,Kanduyi Sub County,Khalaba Ward,St Damiano Mission Hospital,ZKVebVoAh99,St Damiano Mission Hospital,16138,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,27
Kenya,Bungoma County,Kanduyi Sub County,Khalaba Ward,St Damiano Mission Hospital,ZKVebVoAh99,St Damiano Mission Hospital,16138,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,16
Kenya,Kisumu County,Kisumu East Sub County,Kolwa East Ward,St Elizabeth Chiga Health Centre,tTAHvMCQVS1,St Elizabeth Chiga Health Centre,14106,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,2
Kenya,Kisumu County,Kisumu East Sub County,Kolwa East Ward,St Elizabeth Chiga Health Centre,tTAHvMCQVS1,St Elizabeth Chiga Health Centre,14106,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Kisumu County,Kisumu East Sub County,Kolwa East Ward,St Elizabeth Chiga Health Centre,tTAHvMCQVS1,St Elizabeth Chiga Health Centre,14106,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,17
Kenya,Kisumu County,Kisumu East Sub County,Kolwa East Ward,St Elizabeth Chiga Health Centre,tTAHvMCQVS1,St Elizabeth Chiga Health Centre,14106,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,2
Kenya,Kisumu County,Kisumu East Sub County,Kolwa East Ward,St Elizabeth Chiga Health Centre,tTAHvMCQVS1,St Elizabeth Chiga Health Centre,14106,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,37
Kenya,Kisumu County,Kisumu East Sub County,Kolwa East Ward,St Elizabeth Chiga Health Centre,tTAHvMCQVS1,St Elizabeth Chiga Health Centre,14106,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,26
Kenya,Narok County,Narok South Sub County,Maji Moto/Naroosura Ward,St Elizabeth Health Centre,nXaMv9GOjWk,St Elizabeth Health Centre,15636,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Narok County,Narok South Sub County,Maji Moto/Naroosura Ward,St Elizabeth Health Centre,nXaMv9GOjWk,St Elizabeth Health Centre,15636,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Narok County,Narok South Sub County,Maji Moto/Naroosura Ward,St Elizabeth Health Centre,nXaMv9GOjWk,St Elizabeth Health Centre,15636,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,6
Kenya,Narok County,Narok South Sub County,Maji Moto/Naroosura Ward,St Elizabeth Health Centre,nXaMv9GOjWk,St Elizabeth Health Centre,15636,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Turkana County,Loima Sub County,Turkwel Ward,St Elizabeth Lorugum Health Centre,O9btQp8H7N8,St Elizabeth Lorugum Health Centre,15089,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,St Elizabeth Lwak Mission Health Centre,PvuLFowO5Cs,St Elizabeth Lwak Mission Health Centre,13739,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,St Elizabeth Lwak Mission Health Centre,PvuLFowO5Cs,St Elizabeth Lwak Mission Health Centre,13739,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,4
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,St Elizabeth Lwak Mission Health Centre,PvuLFowO5Cs,St Elizabeth Lwak Mission Health Centre,13739,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,28
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,St Elizabeth Lwak Mission Health Centre,PvuLFowO5Cs,St Elizabeth Lwak Mission Health Centre,13739,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,25
Kenya,Mombasa County,Kisauni Sub County,Mjambere Ward,St Elizabeth Medical Clinic Bakarani,wNjdLhsWlAS,St Elizabeth Medical Clinic Bakarani,11813,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Mombasa County,Kisauni Sub County,Mjambere Ward,St Elizabeth Medical Clinic Bakarani,wNjdLhsWlAS,St Elizabeth Medical Clinic Bakarani,11813,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,St Elizabeth Nursing Home,CcLG7lrb0Oe,St Elizabeth Nursing Home,15637,kLXGWRLzCAw,MOH 731 Positive_15-19(M) HV01-10,Y22_HV01-10,1
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,St Elizabeth Nursing Home,CcLG7lrb0Oe,St Elizabeth Nursing Home,15637,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,5
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,St Elizabeth Nursing Home,CcLG7lrb0Oe,St Elizabeth Nursing Home,15637,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Nairobi County,Kasarani Sub County,Clay City Ward,St Francis Community Hospital,SeLYvjWGi5f,St Francis Community Hospital,13202,kLXGWRLzCAw,MOH 731 Positive_15-19(M) HV01-10,Y22_HV01-10,2
Kenya,Nairobi County,Kasarani Sub County,Clay City Ward,St Francis Community Hospital,SeLYvjWGi5f,St Francis Community Hospital,13202,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,7
Kenya,Nairobi County,Kasarani Sub County,Clay City Ward,St Francis Community Hospital,SeLYvjWGi5f,St Francis Community Hospital,13202,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,5
Kenya,Nairobi County,Kasarani Sub County,Clay City Ward,St Francis Community Hospital,SeLYvjWGi5f,St Francis Community Hospital,13202,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,39
Kenya,Nairobi County,Kasarani Sub County,Clay City Ward,St Francis Community Hospital,SeLYvjWGi5f,St Francis Community Hospital,13202,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,26
Kenya,Machakos County,Athi River Sub County,Muthwani Ward,St Francis Dispensary,E6Zr4jKhkXl,St Francis Dispensary,20262,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
