organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,datacode,Total
BnJMDZDz0qa,Uasin Gishu District Hospital,15758,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1702
weyCAoCYvTj,Ugina Health Centre,14155,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,89
TftBThfkPx8,Uhembo Dispensary,17532,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
N9r7p39Cyhv,Uhuru Camp Dispensary (O P Admin Police),13239,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,14
TXGyS25PjDj,Uhuyi Dispensary,14107,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
noEGy4LQxmn,Ukia Dispensary,12822,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
izw2qiqKFYI,Ukwala Sub County Hospital,14156,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,69
WnyXc5FYO5e,Ulanda Dispensary,14157,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
JR47sh98qKk,Uluthe Dispensary,13799,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,14
EqMPdPE7rOm,Umala Dispensary,16791,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
adrt3yquw88,Umer Dispensary,17530,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,16
zGAtALrJYYg,Umoja Health Centre,13240,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,121
QEnV6142tKT,Unga Dispensary,20242,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
Y4WPy8CHdAl,Unilever Central Hospital,15761,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,291
f86fLjqgs9c,University of Nairobi MARPS Project Embu DICE,21117,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
Ty7UTI6ULgR,Upper Solai Health Centre,15763,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
ER9BOdawZcT,Uradi Health Centre,17183,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
mGga9qtmJEk,Urenga Health Centre,14159,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
cgLe4rXJQ2f,Uriri Dispensary,14160,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
eNAWFykGp3w,Uriri Sub County Hospital,14161,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,15
nl1CVcGEwK8,Uruku GK Dispensary,12830,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
QqzDmPTu1tk,Usao Health Centre,14162,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
Iya3kdsvW1A,Usigu Health Centre,14164,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,71
NwNdyVDgAPq,Usoma Health Centre,16664,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
Aor4slMUZ22,Uthiru Health Centre,11141,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
pdEPFrsSUIf,Uyawi Sub County Hospital,14165,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,43
CFOmFTRmpEp,Vanga Health Centre,11879,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
cd2oXY1uQan,Verna Health Centre,14166,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,65
mfkFWNnJ5AP,Vigetse Medical Clinic,20692,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
ZJARL7Ml1Hp,Vihiga County Referral Hospital,16157,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,104
dhpZNi2matH,Vihiga Health Centre,16158,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,28
iiAqayBXPQh,Vishakani Dispensary,16190,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
O6vTdQ8hQL1,Waa Dispensary,11888,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,27
igio73d1icL,Wagai Health Centre,16792,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,19
SWsrrwl19XQ,Wagoro Dispensary (Rarieda),17438,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
cEJrVBkq5x3,Wagwe Health Centre,14168,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,31
wW1Dk31v6BI,Waita Health Centre,12839,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,7
HK7E1p1vij4,Waithaka Health Centre,13249,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,96
R5Orw0Vtbxq,Wajir County Referral Hospital,13452,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,29
JQyaWox11FU,Wakula Health Centre,14169,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,24
zaf93JtSKuM,Wama Nursing Home,15767,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
PjOTQQUb94v,Wamagana Health Centre,11161,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
eB08o18tqcY,Wanainchi Jamii Materinty and Nursing Home,15770,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
gNujOVxWPWY,Wananchi Nursing Home,11891,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
OgKxzrPyq6n,Wangige Sub-County Hospital,11170,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
lqUH9qJYc2r,Wanjohi Health Centre,11173,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
jSsqGE88rMQ,Wath Onger Health Center,14170,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,21
cW5YDD9s3fq,Waware Health Centre,14171,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
niedF4o5ctT,Webuye Hospital,16161,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,98
QcA3MMostYn,Wema Centre Medical Clinic,11902,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,30
FbVfA2p2Bon,Werugha Health Centre,11904,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
XqkFtJhq4Db,West Health Centre,15779,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,413
ii1paGhjGKd,West side cottage,23835,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,77
wCSn2WNV6Gq,Wesu Sub County Hospital,11906,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
MO9z02WLRpY,Wiga Dispensary,14172,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
c6ArWJ4Xjhv,Wikoteng Health Centre,19865,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
dW7oScLnDy2,Winjo Dispensary,14173,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
zc2OxGFBTln,Wire Dispensary,14174,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
o6we5lqm52U,Witu Health Centre,11907,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
LNeiFE8eJWb,Wiyeta Dispensary,15783,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
GJ7HlszoEjK,Woodley Clinic,13259,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
Cn1jEGMmoIF,Wundanyi GK Prisons Dispensary,19735,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,16
UY3IInX1rgt,Yago Dispensary,16279,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
AlbZLFgtUXp,Yala Sub County Hospital,14175,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,60
d6uWTkItX35,Yatta Health Centre,12853,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
ZdfNK5toD2Y,Yokia Dispensary,14176,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
FiVYprOCJvG,Ziwa Sub County Hospital,15788,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1168
qsSIimN71Bx,Zombe (AIC) Health Centre,12860,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,35
pqlqyGfUJKO,Zowerani Dispensary,23958,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
