orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,id,name,code,description,id,name,code,description,id,name,code,description,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,12,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,21,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,10,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,11,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,12,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,6,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,4,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,5,23,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,18,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,2,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,BURHq262iEL,1-4 (Inclusive),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,3,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,3,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,9,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,3,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,19,18,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,11,12,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,9,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,6,6,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,12,6,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,12,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,9,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,14,9,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,10,8,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,12,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,9,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,6,6,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,21,54,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,23,45,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,BURHq262iEL,1-4 (Inclusive),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,3,3,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,BURHq262iEL,1-4 (Inclusive),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,4,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,8,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,13,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,8,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,10,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,5,13,18
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,5,4,5
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,17,65,55
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,21,9,15
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,17,90,108
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,15,17,19
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,12,71,105
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,32,24,28
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,1,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,12,63,62
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,14,15,24
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,1,1
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,5,18,25
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,15,6,15
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,6,21,8
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,5,7
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,2
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,13,25,23
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,,3
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Tumutumu (PCEA) Hospital,Fmvyj1KJDxH,Tumutumu (PCEA) Hospital,Keipsl11124,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,16,35,45
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,BURHq262iEL,1-4 (Inclusive),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,BURHq262iEL,1-4 (Inclusive),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,3,
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,,
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,4,
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,3,3,
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,6,12,
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,4,
Kenya,Nyeri County,Tetu Sub County,Wamagana Ward,Wamagana Health Centre,KUZMrRiTMnp,Wamagana Health Centre,Keipsl11161,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,5,38,
