facility,ward,subcounty,county,Datim_Facility_UID,DATIM_Disag_ID,DATIM_Disag_Name,datim_data,,,,,
Unilever Central Hospital,Kipchebor Ward,Ainamoi Sub County,Kericho County,ktyIbIaAJOz,Yf1BiWq71NE,15+ | Female,37,3.18875E-05,,,,
Unilever Central Hospital,Kipchebor Ward,Ainamoi Sub County,Kericho County,ktyIbIaAJOz,chrwpNxHlQQ,<15 | Female,11,9.48006E-06,,,,
Unilever Central Hospital,Kipchebor Ward,Ainamoi Sub County,Kericho County,ktyIbIaAJOz,zHSL7ATXJib,<15 | Male,7,6.03277E-06,,,,
Unilever Central Hospital,Kipchebor Ward,Ainamoi Sub County,Kericho County,ktyIbIaAJOz,XX7hDj6iz0D,15+ | Male,14,1.20655E-05,,,,
Unilever Central Hospital,Kipchebor Ward,Ainamoi Sub County,Kericho County,ktyIbIaAJOz,XX7hDj6iz0D,15+ | Male,336,0.000289573,,,,
Unilever Central Hospital,Kipchebor Ward,Ainamoi Sub County,Kericho County,ktyIbIaAJOz,uURluLqPIJ5,<15 | Unknown Sex,21,1.80983E-05,,,,
Unilever Central Hospital,Kipchebor Ward,Ainamoi Sub County,Kericho County,ktyIbIaAJOz,Yf1BiWq71NE,15+ | Female,462,0.000398163,,,,
Eagle Health Care,Kangemi Ward,Westlands Sub County,Nairobi County,#N/A,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Eagle Health Care,Kangemi Ward,Westlands Sub County,Nairobi County,#N/A,chrwpNxHlQQ,<15 | Female,1,8.61824E-07,,,,
Eagle Health Care,Kangemi Ward,Westlands Sub County,Nairobi County,#N/A,XX7hDj6iz0D,15+ | Male,21,1.80983E-05,,,,
Eagle Health Care,Kangemi Ward,Westlands Sub County,Nairobi County,#N/A,uURluLqPIJ5,<15 | Unknown Sex,4,3.4473E-06,,,,
Eagle Health Care,Kangemi Ward,Westlands Sub County,Nairobi County,#N/A,Yf1BiWq71NE,15+ | Female,50,4.30912E-05,,,,
Mukothima Health Centre,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,GdX6FEVfztL,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Mukothima Health Centre,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,GdX6FEVfztL,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
Mukothima Health Centre,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,GdX6FEVfztL,chrwpNxHlQQ,<15 | Female,1,8.61824E-07,,,,
Mukothima Health Centre,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,GdX6FEVfztL,zHSL7ATXJib,<15 | Male,2,1.72365E-06,,,,
Mukothima Health Centre,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,GdX6FEVfztL,XX7hDj6iz0D,15+ | Male,25,2.15456E-05,,,,
Mukothima Health Centre,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,GdX6FEVfztL,uURluLqPIJ5,<15 | Unknown Sex,1,8.61824E-07,,,,
Mukothima Health Centre,Mukothima Ward,Tharaka North Sub County,Tharaka Nithi County,GdX6FEVfztL,Yf1BiWq71NE,15+ | Female,25,2.15456E-05,,,,
Msikiti Noor Medical Clinic,Changamwe Ward,Changamwe Sub County,Mombasa County,rGJ7Svzccis,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,Yf1BiWq71NE,15+ | Female,27,2.32692E-05,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,XX7hDj6iz0D,15+ | Male,22,1.89601E-05,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,Yf1BiWq71NE,15+ | Female,83,7.15314E-05,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,chrwpNxHlQQ,<15 | Female,31,2.67165E-05,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,zHSL7ATXJib,<15 | Male,28,2.41311E-05,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,XX7hDj6iz0D,15+ | Male,29,2.49929E-05,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,XX7hDj6iz0D,15+ | Male,455,0.00039213,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,uURluLqPIJ5,<15 | Unknown Sex,2,1.72365E-06,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,uURluLqPIJ5,<15 | Unknown Sex,26,2.24074E-05,,,,
Gucha Sub County Referral Hospital,Boochi/Tendere Ward,Bomachoge Chache Sub County,Kisii County,vakl88D9Eyb,Yf1BiWq71NE,15+ | Female,1097,0.000945421,,,,
Kavata Nzou Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,nPb2rYfcLbR,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Kavata Nzou Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,nPb2rYfcLbR,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Kavata Nzou Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,nPb2rYfcLbR,chrwpNxHlQQ,<15 | Female,1,8.61824E-07,,,,
Kavata Nzou Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,nPb2rYfcLbR,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Kavata Nzou Dispensary,Ilima Ward,Kaiti Sub County,Makueni County,nPb2rYfcLbR,Yf1BiWq71NE,15+ | Female,13,1.12037E-05,,,,
IOM Wellness Clinic,Airbase Ward,Kamukunji Sub County,Nairobi County,SWU5062LEx6,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
IOM Wellness Clinic,Airbase Ward,Kamukunji Sub County,Nairobi County,SWU5062LEx6,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
IOM Wellness Clinic,Airbase Ward,Kamukunji Sub County,Nairobi County,SWU5062LEx6,Yf1BiWq71NE,15+ | Female,18,1.55128E-05,,,,
IOM Wellness Clinic,Airbase Ward,Kamukunji Sub County,Nairobi County,SWU5062LEx6,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
IOM Wellness Clinic,Airbase Ward,Kamukunji Sub County,Nairobi County,SWU5062LEx6,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
IOM Wellness Clinic,Airbase Ward,Kamukunji Sub County,Nairobi County,SWU5062LEx6,XX7hDj6iz0D,15+ | Male,144,0.000124103,,,,
IOM Wellness Clinic,Airbase Ward,Kamukunji Sub County,Nairobi County,SWU5062LEx6,uURluLqPIJ5,<15 | Unknown Sex,8,6.89459E-06,,,,
IOM Wellness Clinic,Airbase Ward,Kamukunji Sub County,Nairobi County,SWU5062LEx6,Yf1BiWq71NE,15+ | Female,270,0.000232692,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,Yf1BiWq71NE,15+ | Female,9,7.75641E-06,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,XX7hDj6iz0D,15+ | Male,7,6.03277E-06,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,Yf1BiWq71NE,15+ | Female,18,1.55128E-05,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,chrwpNxHlQQ,<15 | Female,16,1.37892E-05,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,zHSL7ATXJib,<15 | Male,10,8.61824E-06,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,XX7hDj6iz0D,15+ | Male,6,5.17094E-06,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,XX7hDj6iz0D,15+ | Male,152,0.000130997,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,uURluLqPIJ5,<15 | Unknown Sex,12,1.03419E-05,,,,
St Mary Health Centre (Kiserian),Keekonyokie Ward,Kajiado West Sub County,Kajiado County,WjFhv6STqwM,Yf1BiWq71NE,15+ | Female,339,0.000292158,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,Yf1BiWq71NE,15+ | Female,12,1.03419E-05,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,XX7hDj6iz0D,15+ | Male,10,8.61824E-06,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,Yf1BiWq71NE,15+ | Female,25,2.15456E-05,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,chrwpNxHlQQ,<15 | Female,11,9.48006E-06,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,zHSL7ATXJib,<15 | Male,12,1.03419E-05,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,XX7hDj6iz0D,15+ | Male,16,1.37892E-05,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,XX7hDj6iz0D,15+ | Male,168,0.000144786,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,uURluLqPIJ5,<15 | Unknown Sex,20,1.72365E-05,,,,
Kimana Health Centre,Kimana Ward,Loitokitok Sub County,Kajiado County,IVNgKdZX55Y,Yf1BiWq71NE,15+ | Female,464,0.000399886,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,Yf1BiWq71NE,15+ | Female,13,1.12037E-05,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,chrwpNxHlQQ,<15 | Female,3,2.58547E-06,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,zHSL7ATXJib,<15 | Male,5,4.30912E-06,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,XX7hDj6iz0D,15+ | Male,55,4.74003E-05,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,uURluLqPIJ5,<15 | Unknown Sex,10,8.61824E-06,,,,
Ikumbi Health Centre,Nyota Ward,Kuresoi North Sub County,Nakuru County,dqG5iPGN6kc,Yf1BiWq71NE,15+ | Female,111,9.56624E-05,,,,
Kangeta GK Prison Dispensary,Kangeta Ward,Igembe Central Sub County,Meru County,rG4kFJujyH5,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Kangeta GK Prison Dispensary,Kangeta Ward,Igembe Central Sub County,Meru County,rG4kFJujyH5,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Kangeta GK Prison Dispensary,Kangeta Ward,Igembe Central Sub County,Meru County,rG4kFJujyH5,XX7hDj6iz0D,15+ | Male,8,6.89459E-06,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,Yf1BiWq71NE,15+ | Female,7,6.03277E-06,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,XX7hDj6iz0D,15+ | Male,12,1.03419E-05,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,Yf1BiWq71NE,15+ | Female,13,1.12037E-05,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,zHSL7ATXJib,<15 | Male,4,3.4473E-06,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,XX7hDj6iz0D,15+ | Male,104,8.96297E-05,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,uURluLqPIJ5,<15 | Unknown Sex,6,5.17094E-06,,,,
GK Prisons Dispensary (Kakamega Central),Shirere Ward,Lurambi Sub County,Kakamega County,KJCkBDQw2aP,Yf1BiWq71NE,15+ | Female,148,0.00012755,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,Yf1BiWq71NE,15+ | Female,7,6.03277E-06,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,XX7hDj6iz0D,15+ | Male,11,9.48006E-06,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,Yf1BiWq71NE,15+ | Female,28,2.41311E-05,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,chrwpNxHlQQ,<15 | Female,8,6.89459E-06,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,zHSL7ATXJib,<15 | Male,7,6.03277E-06,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,XX7hDj6iz0D,15+ | Male,14,1.20655E-05,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,XX7hDj6iz0D,15+ | Male,353,0.000304224,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,uURluLqPIJ5,<15 | Unknown Sex,8,6.89459E-06,,,,
Mathari Hospital,Hospital Ward,Mathare Sub County,Nairobi County,ySNp7tamX7f,Yf1BiWq71NE,15+ | Female,720,0.000620513,,,,
Chegilet Health Centre,Kamariny Ward,Keiyo North Sub County,Elgeyo Marakwet County,wuRCdcaRcyK,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Chegilet Health Centre,Kamariny Ward,Keiyo North Sub County,Elgeyo Marakwet County,wuRCdcaRcyK,XX7hDj6iz0D,15+ | Male,11,9.48006E-06,,,,
Chegilet Health Centre,Kamariny Ward,Keiyo North Sub County,Elgeyo Marakwet County,wuRCdcaRcyK,Yf1BiWq71NE,15+ | Female,21,1.80983E-05,,,,
Vigurungani Dispensary,Puma Ward,Kinango Sub County,Kwale County,SoRXdXI3fEl,Yf1BiWq71NE,15+ | Female,12,1.03419E-05,,,,
Vigurungani Dispensary,Puma Ward,Kinango Sub County,Kwale County,SoRXdXI3fEl,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Vigurungani Dispensary,Puma Ward,Kinango Sub County,Kwale County,SoRXdXI3fEl,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
Vigurungani Dispensary,Puma Ward,Kinango Sub County,Kwale County,SoRXdXI3fEl,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
Vigurungani Dispensary,Puma Ward,Kinango Sub County,Kwale County,SoRXdXI3fEl,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Vigurungani Dispensary,Puma Ward,Kinango Sub County,Kwale County,SoRXdXI3fEl,XX7hDj6iz0D,15+ | Male,33,2.84402E-05,,,,
Vigurungani Dispensary,Puma Ward,Kinango Sub County,Kwale County,SoRXdXI3fEl,uURluLqPIJ5,<15 | Unknown Sex,9,7.75641E-06,,,,
Vigurungani Dispensary,Puma Ward,Kinango Sub County,Kwale County,SoRXdXI3fEl,Yf1BiWq71NE,15+ | Female,102,8.7906E-05,,,,
Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,s5YFIeuSf6n,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,s5YFIeuSf6n,Yf1BiWq71NE,15+ | Female,4,3.4473E-06,,,,
Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,s5YFIeuSf6n,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,s5YFIeuSf6n,zHSL7ATXJib,<15 | Male,2,1.72365E-06,,,,
Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,s5YFIeuSf6n,XX7hDj6iz0D,15+ | Male,10,8.61824E-06,,,,
Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,s5YFIeuSf6n,uURluLqPIJ5,<15 | Unknown Sex,5,4.30912E-06,,,,
Mung'ung'u Dispensary,Koyonzo Ward,Matungu Sub County,Kakamega County,s5YFIeuSf6n,Yf1BiWq71NE,15+ | Female,59,5.08476E-05,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,XX7hDj6iz0D,15+ | Male,6,5.17094E-06,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,Yf1BiWq71NE,15+ | Female,4,3.4473E-06,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,chrwpNxHlQQ,<15 | Female,3,2.58547E-06,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,zHSL7ATXJib,<15 | Male,2,1.72365E-06,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,XX7hDj6iz0D,15+ | Male,40,3.4473E-05,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,uURluLqPIJ5,<15 | Unknown Sex,3,2.58547E-06,,,,
Bura Mission Clinic,Bura(Mwatate) Ward,Mwatate Sub County,Taita Taveta County,XB95YLdeNZl,Yf1BiWq71NE,15+ | Female,119,0.000102557,,,,
Tekeleza Dice Kisii,Kitutu Central Ward,Kitutu Chache South Sub County,Kisii County,muU7n0yX5QV,Yf1BiWq71NE,15+ | Female,12,1.03419E-05,,,,
Tekeleza Dice Kisii,Kitutu Central Ward,Kitutu Chache South Sub County,Kisii County,muU7n0yX5QV,XX7hDj6iz0D,15+ | Male,11,9.48006E-06,,,,
Tekeleza Dice Kisii,Kitutu Central Ward,Kitutu Chache South Sub County,Kisii County,muU7n0yX5QV,Yf1BiWq71NE,15+ | Female,78,6.72223E-05,,,,
Tekeleza Dice Kisii,Kitutu Central Ward,Kitutu Chache South Sub County,Kisii County,muU7n0yX5QV,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Tekeleza Dice Kisii,Kitutu Central Ward,Kitutu Chache South Sub County,Kisii County,muU7n0yX5QV,XX7hDj6iz0D,15+ | Male,65,5.60185E-05,,,,
Tekeleza Dice Kisii,Kitutu Central Ward,Kitutu Chache South Sub County,Kisii County,muU7n0yX5QV,Yf1BiWq71NE,15+ | Female,246,0.000212009,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,Yf1BiWq71NE,15+ | Female,15,1.29274E-05,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,XX7hDj6iz0D,15+ | Male,5,4.30912E-06,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,Yf1BiWq71NE,15+ | Female,27,2.32692E-05,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,chrwpNxHlQQ,<15 | Female,26,2.24074E-05,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,zHSL7ATXJib,<15 | Male,30,2.58547E-05,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,XX7hDj6iz0D,15+ | Male,13,1.12037E-05,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,XX7hDj6iz0D,15+ | Male,309,0.000266304,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,uURluLqPIJ5,<15 | Unknown Sex,31,2.67165E-05,,,,
Pap Kodero Health Centre,West Uyoma Ward,Rarieda Sub County,Siaya County,oHKNb681tbW,Yf1BiWq71NE,15+ | Female,582,0.000501581,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,Yf1BiWq71NE,15+ | Female,14,1.20655E-05,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,XX7hDj6iz0D,15+ | Male,9,7.75641E-06,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,Yf1BiWq71NE,15+ | Female,10,8.61824E-06,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,chrwpNxHlQQ,<15 | Female,11,9.48006E-06,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,zHSL7ATXJib,<15 | Male,16,1.37892E-05,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,XX7hDj6iz0D,15+ | Male,13,1.12037E-05,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,XX7hDj6iz0D,15+ | Male,121,0.000104281,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,uURluLqPIJ5,<15 | Unknown Sex,14,1.20655E-05,,,,
Matiliku Sub County Hospital,Nzaui/Kilili/Kalamba Ward,Makueni Sub County,Makueni County,FuZ6jYwz29D,Yf1BiWq71NE,15+ | Female,340,0.00029302,,,,
Masurura Dispensary,Lolgorian Ward,Transmara West Sub County,Narok County,hiHyMsmO0iM,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Masurura Dispensary,Lolgorian Ward,Transmara West Sub County,Narok County,hiHyMsmO0iM,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Masurura Dispensary,Lolgorian Ward,Transmara West Sub County,Narok County,hiHyMsmO0iM,Yf1BiWq71NE,15+ | Female,4,3.4473E-06,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,Yf1BiWq71NE,15+ | Female,8,6.89459E-06,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,Yf1BiWq71NE,15+ | Female,24,2.06838E-05,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,chrwpNxHlQQ,<15 | Female,8,6.89459E-06,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,zHSL7ATXJib,<15 | Male,5,4.30912E-06,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,XX7hDj6iz0D,15+ | Male,6,5.17094E-06,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,XX7hDj6iz0D,15+ | Male,167,0.000143925,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,uURluLqPIJ5,<15 | Unknown Sex,1,8.61824E-07,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,uURluLqPIJ5,<15 | Unknown Sex,22,1.89601E-05,,,,
Matibabu Ukwala Clinic,Ukwala Ward,Ugenya Sub County,Siaya County,V3P9Vp9vH4A,Yf1BiWq71NE,15+ | Female,291,0.000250791,,,,
St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,BwSuvRDBGGW,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,BwSuvRDBGGW,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,BwSuvRDBGGW,Yf1BiWq71NE,15+ | Female,10,8.61824E-06,,,,
St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,BwSuvRDBGGW,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,BwSuvRDBGGW,zHSL7ATXJib,<15 | Male,2,1.72365E-06,,,,
St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,BwSuvRDBGGW,XX7hDj6iz0D,15+ | Male,88,7.58405E-05,,,,
St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,BwSuvRDBGGW,uURluLqPIJ5,<15 | Unknown Sex,4,3.4473E-06,,,,
St Raphael's Clinic,Mihango Ward,Embakasi East Sub County,Nairobi County,BwSuvRDBGGW,Yf1BiWq71NE,15+ | Female,212,0.000182707,,,,
Fountain Medical Clinic,Nakuru East Ward,Nakuru East Sub County,Nakuru County,n6P5beGJTqz,Yf1BiWq71NE,15+ | Female,,0,,,,
